1 4 20 3.330 33.900 bay
1 4 21 3.330 34.600 bay
1 4 22 3.330 34.900 bay
1 4 23 3.330 34.700 bay
1 4 24 3.330 34.700 bay
1 4 25 3.330 34.900 bay
1 4 26 3.330 34.700 bay
1 4 27 3.330 34.100 bay
1 5 19 3.330 34.400 bay
1 5 20 3.330 34.600 bay
1 5 21 3.330 34.900 bay
1 5 22 3.330 35.000 bay
1 5 23 3.330 34.900 bay
1 5 24 3.330 34.900 bay
1 5 25 3.330 35.000 bay
1 5 26 3.330 34.900 bay
1 5 27 3.330 34.700 bay
1 5 28 3.330 34.700 bay
1 6 18 3.330 34.200 bay
1 6 19 3.330 34.700 bay
1 6 20 3.330 35.000 bay
1 6 21 3.330 35.000 bay
1 6 22 3.330 35.000 bay
1 6 23 3.330 35.000 bay
1 6 24 3.330 35.000 bay
1 6 25 3.330 35.000 bay
1 6 26 3.330 35.000 bay
1 6 27 3.330 35.000 bay
1 6 28 3.330 35.000 bay
1 6 29 3.330 35.000 bay
1 7 17 3.330 34.700 bay
1 7 18 3.330 34.700 bay
1 7 19 3.330 34.900 bay
1 7 20 3.330 35.000 bay
1 7 21 3.330 35.000 bay
1 7 22 3.330 35.000 bay
1 7 23 3.330 35.000 bay
1 7 24 3.330 35.000 bay
1 7 25 3.330 35.000 bay
1 7 26 3.330 35.000 bay
1 7 27 3.330 35.000 bay
1 7 28 3.330 35.000 bay
1 7 29 3.330 35.000 bay
1 7 30 3.330 34.800 bay
1 8 16 3.330 35.000 bay
1 8 17 3.330 35.000 bay
1 8 18 3.330 35.000 bay
1 8 19 3.330 35.000 bay
1 8 20 3.330 35.000 bay
1 8 21 3.330 35.000 bay
1 8 22 3.330 34.400 bay
1 8 23 3.330 33.300 bay
1 8 24 3.330 32.700 bay
1 8 25 3.330 32.600 bay
1 8 26 3.330 33.200 bay
1 8 27 3.330 34.400 bay
1 8 28 3.330 35.000 bay
1 8 29 3.330 35.000 bay
1 8 30 3.330 34.800 bay
1 8 31 3.330 34.400 bay
1 9 16 3.330 35.000 bay
1 9 17 3.330 35.000 bay
1 9 18 3.330 35.000 bay
1 9 19 3.330 35.000 bay
1 9 20 3.330 35.000 bay
