1 2 42 0.234 10000000000.000 35.000
1 2 43 0.234 10000000000.000 35.000
1 2 44 0.234 10000000000.000 35.000
1 2 45 0.234 10000000000.000 35.000
1 2 46 0.234 10000000000.000 35.000
1 3 40 0.234 10000000000.000 35.000
1 3 41 0.234 10000000000.000 35.000
1 3 42 0.234 10000000000.000 35.000
1 3 43 0.234 10000000000.000 35.000
1 3 44 0.234 10000000000.000 35.000
1 3 45 0.234 10000000000.000 35.000
1 3 46 0.234 10000000000.000 35.000
1 3 47 0.234 10000000000.000 35.000
1 3 48 0.234 10000000000.000 35.000
1 4 39 0.234 10000000000.000 35.000
1 4 40 0.234 10000000000.000 35.000
1 4 41 0.234 10000000000.000 35.000
1 4 42 0.234 10000000000.000 35.000
1 4 43 0.234 10000000000.000 35.000
1 4 44 0.234 10000000000.000 35.000
1 4 45 0.234 10000000000.000 35.000
1 4 46 0.234 10000000000.000 35.000
1 4 47 0.234 10000000000.000 35.000
1 4 48 0.234 10000000000.000 35.000
1 4 49 0.234 10000000000.000 35.000
1 4 50 0.234 10000000000.000 35.000
1 4 51 0.234 10000000000.000 35.000
1 4 52 0.234 10000000000.000 35.000
1 5 39 0.234 10000000000.000 35.000
1 5 40 0.234 10000000000.000 35.000
1 5 41 0.234 10000000000.000 35.000
1 5 42 0.234 10000000000.000 35.000
1 5 43 0.234 10000000000.000 35.000
1 5 44 0.234 10000000000.000 35.000
1 5 45 0.234 10000000000.000 29.278
1 5 46 0.234 10000000000.000 35.000
1 5 47 0.234 10000000000.000 35.000
1 5 48 0.234 10000000000.000 35.000
1 5 49 0.234 10000000000.000 35.000
1 5 50 0.234 10000000000.000 35.000
1 5 51 0.234 10000000000.000 35.000
1 5 52 0.234 10000000000.000 35.000
1 5 53 0.234 10000000000.000 35.000
1 6 38 0.234 10000000000.000 35.000
1 6 39 0.234 10000000000.000 35.000
1 6 40 0.234 10000000000.000 35.000
1 6 41 0.234 10000000000.000 35.000
1 6 42 0.234 10000000000.000 25.614
1 6 46 0.234 10000000000.000 20.027
1 6 47 0.234 10000000000.000 24.623
1 6 48 0.234 10000000000.000 35.000
1 6 49 0.234 10000000000.000 35.000
1 6 50 0.234 10000000000.000 35.000
1 6 51 0.234 10000000000.000 35.000
1 6 52 0.234 10000000000.000 35.000
1 6 53 0.234 10000000000.000 35.000
1 6 54 0.234 10000000000.000 35.000
1 7 37 0.234 10000000000.000 35.000
1 7 38 0.234 10000000000.000 35.000
1 7 39 0.234 10000000000.000 35.000
1 7 40 0.234 10000000000.000 35.000
1 7 41 0.234 10000000000.000 26.413
1 7 48 0.234 10000000000.000 17.344
1 7 49 0.234 10000000000.000 20.925
1 7 50 0.234 10000000000.000 24.254
1 7 51 0.234 10000000000.000 35.000
1 7 52 0.234 10000000000.000 35.000
1 7 53 0.234 10000000000.000 35.000
1 7 54 0.234 10000000000.000 35.000
1 7 55 0.234 10000000000.000 35.000
1 8 36 0.234 10000000000.000 35.000
1 8 37 0.234 10000000000.000 35.000
1 8 38 0.234 10000000000.000 35.000
1 8 39 0.234 10000000000.000 35.000
1 8 40 0.234 10000000000.000 35.000
1 8 41 0.234 10000000000.000 18.546
1 8 51 0.234 10000000000.000 20.793
1 8 52 0.234 10000000000.000 35.000
1 8 53 0.234 10000000000.000 35.000
1 8 54 0.234 10000000000.000 35.000
1 8 55 0.234 10000000000.000 35.000
1 8 56 0.234 10000000000.000 35.000
1 8 57 0.234 10000000000.000 35.000
1 9 35 0.234 10000000000.000 35.000
1 9 36 0.234 10000000000.000 35.000
1 9 37 0.234 10000000000.000 35.000
1 9 38 0.234 10000000000.000 35.000
1 9 39 0.234 10000000000.000 35.000
1 9 40 0.234 10000000000.000 20.633
1 9 52 0.234 10000000000.000 20.366
1 9 53 0.234 10000000000.000 35.000
1 9 54 0.234 10000000000.000 35.000
1 9 55 0.234 10000000000.000 35.000
1 9 56 0.234 10000000000.000 35.000
1 9 57 0.234 10000000000.000 35.000
1 10 34 0.234 10000000000.000 35.000
1 10 35 0.234 10000000000.000 35.000
1 10 36 0.234 10000000000.000 35.000
1 10 37 0.234 10000000000.000 35.000
1 10 38 0.234 10000000000.000 35.000
1 10 39 0.234 10000000000.000 20.580
1 10 53 0.234 10000000000.000 18.209
1 10 54 0.234 10000000000.000 26.012
1 10 55 0.234 10000000000.000 35.000
1 10 56 0.234 10000000000.000 35.000
1 10 57 0.234 10000000000.000 35.000
1 11 33 0.234 10000000000.000 35.000
1 11 34 0.234 10000000000.000 35.000
1 11 35 0.234 10000000000.000 35.000
1 11 36 0.234 10000000000.000 35.000
1 11 37 0.234 10000000000.000 35.000
1 11 38 0.234 10000000000.000 20.016
1 11 55 0.234 10000000000.000 24.146
1 11 56 0.234 10000000000.000 35.000
1 11 57 0.234 10000000000.000 35.000
1 12 31 0.234 10000000000.000 35.000
1 12 32 0.234 10000000000.000 35.000
1 12 33 0.234 10000000000.000 35.000
1 12 34 0.234 10000000000.000 35.000
1 12 35 0.234 10000000000.000 35.000
1 12 36 0.234 10000000000.000 35.000
1 12 37 0.234 10000000000.000 19.850
1 12 54 0.234 4835.190 27.119
1 12 55 0.234 4734.790 27.119
1 12 56 0.234 10000000000.000 21.389
1 12 57 0.234 10000000000.000 23.117
1 13 26 0.234 10000000000.000 35.000
1 13 27 0.234 10000000000.000 35.000
1 13 28 0.234 10000000000.000 35.000
1 13 29 0.234 10000000000.000 35.000
1 13 30 0.234 10000000000.000 35.000
1 13 31 0.234 10000000000.000 35.000
1 13 32 0.234 10000000000.000 35.000
1 13 33 0.234 10000000000.000 35.000
1 13 34 0.234 10000000000.000 35.000
1 13 35 0.234 10000000000.000 35.000
1 13 36 0.234 10000000000.000 19.621
1 13 54 0.234 4173.495 27.119
1 13 55 0.234 5556.300 27.119
1 14 23 0.234 10000000000.000 35.000
1 14 24 0.234 10000000000.000 35.000
1 14 25 0.234 10000000000.000 35.000
1 14 26 0.234 10000000000.000 35.000
1 14 27 0.234 10000000000.000 35.000
1 14 28 0.234 10000000000.000 35.000
1 14 29 0.234 10000000000.000 35.000
1 14 30 0.234 10000000000.000 35.000
1 14 31 0.234 10000000000.000 35.000
1 14 32 0.234 10000000000.000 35.000
1 14 33 0.234 10000000000.000 35.000
1 14 34 0.234 10000000000.000 23.715
1 14 35 0.234 10000000000.000 15.974
1 14 53 0.234 4906.405 27.119
1 14 54 0.234 4542.205 27.119
1 14 55 0.234 4603.055 27.119
