time,USGS_S_2040,USGS_S_2048,USGS_S_2063,USGS_S_2106,USGS_S_2119,USGS_S_2123,USGS_S_2157,USGS_S_2178,USGS_S_2219,USGS_S_2232,USGS_S_2233,USGS_S_2491,USGS_S_2493,USGS_S_2499,USGS_S_2500,USGS_S_2504,USGS_S_2505,USGS_S_2512,USGS_S_2513,USGS_S_2530
388.0000000000,-17650.10000000000,-25757.20000000000,-31686.60000000000,-94943.39999999999,-131572.0000000000,-36076.50000000000,-51385.10000000000,-7805.220000000000,-20030.50000000000,-10384.00000000000,.000000000000000,-1030.630000000000,-1793.910000000000,-11513.80000000000,-10823.80000000000,.000000000000000,.000000000000000,-14967.90000000000,-9844.930000000000,-62359.80000000000
389.0000000000,-17650.10000000000,-25757.20000000000,-31686.60000000000,-94943.39999999999,-131572.0000000000,-36076.50000000000,-51385.10000000000,-7805.220000000000,-20030.50000000000,-10384.00000000000,.000000000000000,-1030.630000000000,-1793.910000000000,-11513.80000000000,-10823.80000000000,.000000000000000,.000000000000000,-14967.90000000000,-9844.930000000000,-62359.80000000000
390.0000000000,-17650.10000000000,-25757.20000000000,-31686.60000000000,-94943.39999999999,-131572.0000000000,-36076.50000000000,-51385.10000000000,-7805.220000000000,-20030.50000000000,-10384.00000000000,.000000000000000,-1030.630000000000,-1793.910000000000,-11513.80000000000,-10823.80000000000,.000000000000000,.000000000000000,-14967.90000000000,-9844.930000000000,-62359.80000000000
391.0000000000,-17650.10000000000,-25757.20000000000,-31686.60000000000,-94943.39999999999,-131572.0000000000,-36076.50000000000,-51385.10000000000,-7805.220000000000,-20030.50000000000,-10384.00000000000,.000000000000000,-1030.630000000000,-1793.910000000000,-11513.80000000000,-10823.80000000000,.000000000000000,.000000000000000,-14967.90000000000,-9844.930000000000,-62359.80000000000
392.0000000000,-17650.10000000000,-25757.20000000000,-31686.60000000000,-94943.39999999999,-131572.0000000000,-36076.50000000000,-51385.10000000000,-7805.220000000000,-20030.50000000000,-10384.00000000000,.000000000000000,-1030.630000000000,-1793.910000000000,-11513.80000000000,-10823.80000000000,.000000000000000,.000000000000000,-14967.90000000000,-9844.930000000000,-62359.80000000000
393.0000000000,-17650.10000000000,-25757.20000000000,-31686.60000000000,-94943.39999999999,-131572.0000000000,-36076.50000000000,-51385.10000000000,-7805.220000000000,-20030.50000000000,-10384.00000000000,.000000000000000,-1030.630000000000,-1793.910000000000,-11513.80000000000,-10823.80000000000,.000000000000000,.000000000000000,-14967.90000000000,-9844.930000000000,-62359.80000000000
394.0000000000,-17650.10000000000,-25757.20000000000,-31686.60000000000,-94943.39999999999,-131572.0000000000,-36076.50000000000,-51385.10000000000,-7805.220000000000,-20030.50000000000,-10384.00000000000,.000000000000000,-1030.630000000000,-1793.910000000000,-11513.80000000000,-10823.80000000000,.000000000000000,.000000000000000,-14967.90000000000,-9844.930000000000,-62359.80000000000
395.0000000000,-17650.10000000000,-25757.20000000000,-31686.60000000000,-94943.39999999999,-131572.0000000000,-36076.50000000000,-51385.10000000000,-7805.220000000000,-20030.50000000000,-10384.00000000000,.000000000000000,-1030.630000000000,-1793.910000000000,-11513.80000000000,-10823.80000000000,.000000000000000,.000000000000000,-14967.90000000000,-9844.930000000000,-62359.80000000000
396.0000000000,-17650.10000000000,-25757.20000000000,-31686.60000000000,-94943.39999999999,-131572.0000000000,-36076.50000000000,-51385.10000000000,-7805.220000000000,-20030.50000000000,-10384.00000000000,.000000000000000,-1030.630000000000,-1793.910000000000,-11513.80000000000,-10823.80000000000,.000000000000000,.000000000000000,-14967.90000000000,-9844.930000000000,-62359.80000000000
397.0000000000,-11763.90000000000,-20887.60000000000,-25690.50000000000,-91012.60000000001,-136063.0000000000,-49824.70000000000,-36776.50000000000,-8541.230000000000,-10493.90000000000,-7061.200000000000,.000000000000000,-926.2150000000000,-1260.420000000000,-9405.379999999999,-6927.520000000000,.000000000000000,.000000000000000,-7409.720000000000,-9963.980000000000,-52035.20000000000
398.0000000000,-11763.90000000000,-20887.60000000000,-25690.50000000000,-91012.60000000001,-136063.0000000000,-49824.70000000000,-36776.50000000000,-8541.230000000000,-10493.90000000000,-7061.200000000000,.000000000000000,-926.2150000000000,-1260.420000000000,-9405.379999999999,-6927.520000000000,.000000000000000,.000000000000000,-7409.720000000000,-9963.980000000000,-52035.20000000000
399.0000000000,-11763.90000000000,-20887.60000000000,-25690.50000000000,-91012.60000000001,-136063.0000000000,-49824.70000000000,-36776.50000000000,-8541.230000000000,-10493.90000000000,-7061.200000000000,.000000000000000,-926.2150000000000,-1260.420000000000,-9405.379999999999,-6927.520000000000,.000000000000000,.000000000000000,-7409.720000000000,-9963.980000000000,-52035.20000000000
400.0000000000,-11763.90000000000,-20887.60000000000,-25690.50000000000,-91012.60000000001,-136063.0000000000,-49824.70000000000,-36776.50000000000,-8541.230000000000,-10493.90000000000,-7061.200000000000,.000000000000000,-926.2150000000000,-1260.420000000000,-9405.379999999999,-6927.520000000000,.000000000000000,.000000000000000,-7409.720000000000,-9963.980000000000,-52035.20000000000
401.0000000000,-11763.90000000000,-20887.60000000000,-25690.50000000000,-91012.60000000001,-136063.0000000000,-49824.70000000000,-36776.50000000000,-8541.230000000000,-10493.90000000000,-7061.200000000000,.000000000000000,-926.2150000000000,-1260.420000000000,-9405.379999999999,-6927.520000000000,.000000000000000,.000000000000000,-7409.720000000000,-9963.980000000000,-52035.20000000000
402.0000000000,-11763.90000000000,-20887.60000000000,-25690.50000000000,-91012.60000000001,-136063.0000000000,-49824.70000000000,-36776.50000000000,-8541.230000000000,-10493.90000000000,-7061.200000000000,.000000000000000,-926.2150000000000,-1260.420000000000,-9405.379999999999,-6927.520000000000,.000000000000000,.000000000000000,-7409.720000000000,-9963.980000000000,-52035.20000000000
403.0000000000,-11763.90000000000,-20887.60000000000,-25690.50000000000,-91012.60000000001,-136063.0000000000,-49824.70000000000,-36776.50000000000,-8541.230000000000,-10493.90000000000,-7061.200000000000,.000000000000000,-926.2150000000000,-1260.420000000000,-9405.379999999999,-6927.520000000000,.000000000000000,.000000000000000,-7409.720000000000,-9963.980000000000,-52035.20000000000
404.0000000000,-11763.90000000000,-20887.60000000000,-25690.50000000000,-91012.60000000001,-136063.0000000000,-49824.70000000000,-36776.50000000000,-8541.230000000000,-10493.90000000000,-7061.200000000000,.000000000000000,-926.2150000000000,-1260.420000000000,-9405.379999999999,-6927.520000000000,.000000000000000,.000000000000000,-7409.720000000000,-9963.980000000000,-52035.20000000000
405.0000000000,-11763.90000000000,-20887.60000000000,-25690.50000000000,-91012.60000000001,-136063.0000000000,-49824.70000000000,-36776.50000000000,-8541.230000000000,-10493.90000000000,-7061.200000000000,.000000000000000,-926.2150000000000,-1260.420000000000,-9405.379999999999,-6927.520000000000,.000000000000000,.000000000000000,-7409.720000000000,-9963.980000000000,-52035.20000000000
406.0000000000,-11763.90000000000,-20887.60000000000,-25690.50000000000,-91012.60000000001,-136063.0000000000,-49824.70000000000,-36776.50000000000,-8541.230000000000,-10493.90000000000,-7061.200000000000,.000000000000000,-926.2150000000000,-1260.420000000000,-9405.379999999999,-6927.520000000000,.000000000000000,.000000000000000,-7409.720000000000,-9963.980000000000,-52035.20000000000
407.0000000000,-11763.90000000000,-20887.60000000000,-25690.50000000000,-91012.60000000001,-136063.0000000000,-49824.70000000000,-36776.50000000000,-8541.230000000000,-10493.90000000000,-7061.200000000000,.000000000000000,-926.2150000000000,-1260.420000000000,-9405.379999999999,-6927.520000000000,.000000000000000,.000000000000000,-7409.720000000000,-9963.980000000000,-52035.20000000000
408.0000000000,-11763.90000000000,-20887.60000000000,-25690.50000000000,-91012.60000000001,-136063.0000000000,-49824.70000000000,-36776.50000000000,-8541.230000000000,-10493.90000000000,-7061.200000000000,.000000000000000,-926.2150000000000,-1260.420000000000,-9405.379999999999,-6927.520000000000,.000000000000000,.000000000000000,-7409.720000000000,-9963.980000000000,-52035.20000000000
409.0000000000,-11763.90000000000,-20887.60000000000,-25690.50000000000,-91012.60000000001,-136063.0000000000,-49824.70000000000,-36776.50000000000,-8541.230000000000,-10493.90000000000,-7061.200000000000,.000000000000000,-926.2150000000000,-1260.420000000000,-9405.379999999999,-6927.520000000000,.000000000000000,.000000000000000,-7409.720000000000,-9963.980000000000,-52035.20000000000
410.0000000000,-11763.90000000000,-20887.60000000000,-25690.50000000000,-91012.60000000001,-136063.0000000000,-49824.70000000000,-36776.50000000000,-8541.230000000000,-10493.90000000000,-7061.200000000000,.000000000000000,-926.2150000000000,-1260.420000000000,-9405.379999999999,-6927.520000000000,.000000000000000,.000000000000000,-7409.720000000000,-9963.980000000000,-52035.20000000000
411.0000000000,-11763.90000000000,-20887.60000000000,-25690.50000000000,-91012.60000000001,-136063.0000000000,-49824.70000000000,-36776.50000000000,-8541.230000000000,-10493.90000000000,-7061.200000000000,.000000000000000,-926.2150000000000,-1260.420000000000,-9405.379999999999,-6927.520000000000,.000000000000000,.000000000000000,-7409.720000000000,-9963.980000000000,-52035.20000000000
412.0000000000,-11763.90000000000,-20887.60000000000,-25690.50000000000,-91012.60000000001,-136063.0000000000,-49824.70000000000,-36776.50000000000,-8541.230000000000,-10493.90000000000,-7061.200000000000,.000000000000000,-926.2150000000000,-1260.420000000000,-9405.379999999999,-6927.520000000000,.000000000000000,.000000000000000,-7409.720000000000,-9963.980000000000,-52035.20000000000
413.0000000000,-11763.90000000000,-20887.60000000000,-25690.50000000000,-91012.60000000001,-136063.0000000000,-49824.70000000000,-36776.50000000000,-8541.230000000000,-10493.90000000000,-7061.200000000000,.000000000000000,-926.2150000000000,-1260.420000000000,-9405.379999999999,-6927.520000000000,.000000000000000,.000000000000000,-7409.720000000000,-9963.980000000000,-52035.20000000000
414.0000000000,-11763.90000000000,-20887.60000000000,-25690.50000000000,-91012.60000000001,-136063.0000000000,-49824.70000000000,-36776.50000000000,-8541.230000000000,-10493.90000000000,-7061.200000000000,.000000000000000,-926.2150000000000,-1260.420000000000,-9405.379999999999,-6927.520000000000,.000000000000000,.000000000000000,-7409.720000000000,-9963.980000000000,-52035.20000000000
415.0000000000,-11763.90000000000,-20887.60000000000,-25690.50000000000,-91012.60000000001,-136063.0000000000,-49824.70000000000,-36776.50000000000,-8541.230000000000,-10493.90000000000,-7061.200000000000,.000000000000000,-926.2150000000000,-1260.420000000000,-9405.379999999999,-6927.520000000000,.000000000000000,.000000000000000,-7409.720000000000,-9963.980000000000,-52035.20000000000
416.0000000000,-11763.90000000000,-20887.60000000000,-25690.50000000000,-91012.60000000001,-136063.0000000000,-49824.70000000000,-36776.50000000000,-8541.230000000000,-10493.90000000000,-7061.200000000000,.000000000000000,-926.2150000000000,-1260.420000000000,-9405.379999999999,-6927.520000000000,.000000000000000,.000000000000000,-7409.720000000000,-9963.980000000000,-52035.20000000000
417.0000000000,-11763.90000000000,-20887.60000000000,-25690.50000000000,-91012.60000000001,-136063.0000000000,-49824.70000000000,-36776.50000000000,-8541.230000000000,-10493.90000000000,-7061.200000000000,.000000000000000,-926.2150000000000,-1260.420000000000,-9405.379999999999,-6927.520000000000,.000000000000000,.000000000000000,-7409.720000000000,-9963.980000000000,-52035.20000000000
418.0000000000,-11763.90000000000,-20887.60000000000,-25690.50000000000,-91012.60000000001,-136063.0000000000,-49824.70000000000,-36776.50000000000,-8541.230000000000,-10493.90000000000,-7061.200000000000,.000000000000000,-926.2150000000000,-1260.420000000000,-9405.379999999999,-6927.520000000000,.000000000000000,.000000000000000,-7409.720000000000,-9963.980000000000,-52035.20000000000
419.0000000000,-11763.90000000000,-20887.60000000000,-25690.50000000000,-91012.60000000001,-136063.0000000000,-49824.70000000000,-36776.50000000000,-8541.230000000000,-10493.90000000000,-7061.200000000000,.000000000000000,-926.2150000000000,-1260.420000000000,-9405.379999999999,-6927.520000000000,.000000000000000,.000000000000000,-7409.720000000000,-9963.980000000000,-52035.20000000000
420.0000000000,-11763.90000000000,-20887.60000000000,-25690.50000000000,-91012.60000000001,-136063.0000000000,-49824.70000000000,-36776.50000000000,-8541.230000000000,-10493.90000000000,-7061.200000000000,.000000000000000,-926.2150000000000,-1260.420000000000,-9405.379999999999,-6927.520000000000,.000000000000000,.000000000000000,-7409.720000000000,-9963.980000000000,-52035.20000000000
421.0000000000,-11763.90000000000,-20887.60000000000,-25690.50000000000,-91012.60000000001,-136063.0000000000,-49824.70000000000,-36776.50000000000,-8541.230000000000,-10493.90000000000,-7061.200000000000,.000000000000000,-926.2150000000000,-1260.420000000000,-9405.379999999999,-6927.520000000000,.000000000000000,.000000000000000,-7409.720000000000,-9963.980000000000,-52035.20000000000
422.0000000000,-11763.90000000000,-20887.60000000000,-25690.50000000000,-91012.60000000001,-136063.0000000000,-49824.70000000000,-36776.50000000000,-8541.230000000000,-10493.90000000000,-7061.200000000000,.000000000000000,-926.2150000000000,-1260.420000000000,-9405.379999999999,-6927.520000000000,.000000000000000,.000000000000000,-7409.720000000000,-9963.980000000000,-52035.20000000000
423.0000000000,-11763.90000000000,-20887.60000000000,-25690.50000000000,-91012.60000000001,-136063.0000000000,-49824.70000000000,-36776.50000000000,-8541.230000000000,-10493.90000000000,-7061.200000000000,.000000000000000,-926.2150000000000,-1260.420000000000,-9405.379999999999,-6927.520000000000,.000000000000000,.000000000000000,-7409.720000000000,-9963.980000000000,-52035.20000000000
424.0000000000,-11763.90000000000,-20887.60000000000,-25690.50000000000,-91012.60000000001,-136063.0000000000,-49824.70000000000,-36776.50000000000,-8541.230000000000,-10493.90000000000,-7061.200000000000,.000000000000000,-926.2150000000000,-1260.420000000000,-9405.379999999999,-6927.520000000000,.000000000000000,.000000000000000,-7409.720000000000,-9963.980000000000,-52035.20000000000
425.0000000000,-18732.50000000000,-17611.30000000000,-25757.20000000000,-89816.10000000001,-140891.0000000000,-24191.90000000000,-26154.00000000000,-8197.639999999999,-10405.50000000000,-11017.90000000000,.000000000000000,-629.5920000000000,-1138.440000000000,-12475.40000000000,-7188.560000000000,.000000000000000,.000000000000000,-6813.400000000000,-9159.270000000000,-44852.00000000000
426.0000000000,-18732.50000000000,-17611.30000000000,-25757.20000000000,-89816.10000000001,-140891.0000000000,-24191.90000000000,-26154.00000000000,-8197.639999999999,-10405.50000000000,-11017.90000000000,.000000000000000,-629.5920000000000,-1138.440000000000,-12475.40000000000,-7188.560000000000,.000000000000000,.000000000000000,-6813.400000000000,-9159.270000000000,-44852.00000000000
427.0000000000,-18732.50000000000,-17611.30000000000,-25757.20000000000,-89816.10000000001,-140891.0000000000,-24191.90000000000,-26154.00000000000,-8197.639999999999,-10405.50000000000,-11017.90000000000,.000000000000000,-629.5920000000000,-1138.440000000000,-12475.40000000000,-7188.560000000000,.000000000000000,.000000000000000,-6813.400000000000,-9159.270000000000,-44852.00000000000
428.0000000000,-18732.50000000000,-17611.30000000000,-25757.20000000000,-89816.10000000001,-140891.0000000000,-24191.90000000000,-26154.00000000000,-8197.639999999999,-10405.50000000000,-11017.90000000000,.000000000000000,-629.5920000000000,-1138.440000000000,-12475.40000000000,-7188.560000000000,.000000000000000,.000000000000000,-6813.400000000000,-9159.270000000000,-44852.00000000000
429.0000000000,-18732.50000000000,-17611.30000000000,-25757.20000000000,-89816.10000000001,-140891.0000000000,-24191.90000000000,-26154.00000000000,-8197.639999999999,-10405.50000000000,-11017.90000000000,.000000000000000,-629.5920000000000,-1138.440000000000,-12475.40000000000,-7188.560000000000,.000000000000000,.000000000000000,-6813.400000000000,-9159.270000000000,-44852.00000000000
430.0000000000,-18732.50000000000,-17611.30000000000,-25757.20000000000,-89816.10000000001,-140891.0000000000,-24191.90000000000,-26154.00000000000,-8197.639999999999,-10405.50000000000,-11017.90000000000,.000000000000000,-629.5920000000000,-1138.440000000000,-12475.40000000000,-7188.560000000000,.000000000000000,.000000000000000,-6813.400000000000,-9159.270000000000,-44852.00000000000
431.0000000000,-18732.50000000000,-17611.30000000000,-25757.20000000000,-89816.10000000001,-140891.0000000000,-24191.90000000000,-26154.00000000000,-8197.639999999999,-10405.50000000000,-11017.90000000000,.000000000000000,-629.5920000000000,-1138.440000000000,-12475.40000000000,-7188.560000000000,.000000000000000,.000000000000000,-6813.400000000000,-9159.270000000000,-44852.00000000000
432.0000000000,-18732.50000000000,-17611.30000000000,-25757.20000000000,-89816.10000000001,-140891.0000000000,-24191.90000000000,-26154.00000000000,-8197.639999999999,-10405.50000000000,-11017.90000000000,.000000000000000,-629.5920000000000,-1138.440000000000,-12475.40000000000,-7188.560000000000,.000000000000000,.000000000000000,-6813.400000000000,-9159.270000000000,-44852.00000000000
433.0000000000,-18732.50000000000,-17611.30000000000,-25757.20000000000,-89816.10000000001,-140891.0000000000,-24191.90000000000,-26154.00000000000,-8197.639999999999,-10405.50000000000,-11017.90000000000,.000000000000000,-629.5920000000000,-1138.440000000000,-12475.40000000000,-7188.560000000000,.000000000000000,.000000000000000,-6813.400000000000,-9159.270000000000,-44852.00000000000
434.0000000000,-18732.50000000000,-17611.30000000000,-25757.20000000000,-89816.10000000001,-140891.0000000000,-24191.90000000000,-26154.00000000000,-8197.639999999999,-10405.50000000000,-11017.90000000000,.000000000000000,-629.5920000000000,-1138.440000000000,-12475.40000000000,-7188.560000000000,.000000000000000,.000000000000000,-6813.400000000000,-9159.270000000000,-44852.00000000000
435.0000000000,-18732.50000000000,-17611.30000000000,-25757.20000000000,-89816.10000000001,-140891.0000000000,-24191.90000000000,-26154.00000000000,-8197.639999999999,-10405.50000000000,-11017.90000000000,.000000000000000,-629.5920000000000,-1138.440000000000,-12475.40000000000,-7188.560000000000,.000000000000000,.000000000000000,-6813.400000000000,-9159.270000000000,-44852.00000000000
436.0000000000,-18732.50000000000,-17611.30000000000,-25757.20000000000,-89816.10000000001,-140891.0000000000,-24191.90000000000,-26154.00000000000,-8197.639999999999,-10405.50000000000,-11017.90000000000,.000000000000000,-629.5920000000000,-1138.440000000000,-12475.40000000000,-7188.560000000000,.000000000000000,.000000000000000,-6813.400000000000,-9159.270000000000,-44852.00000000000
437.0000000000,-18732.50000000000,-17611.30000000000,-25757.20000000000,-89816.10000000001,-140891.0000000000,-24191.90000000000,-26154.00000000000,-8197.639999999999,-10405.50000000000,-11017.90000000000,.000000000000000,-629.5920000000000,-1138.440000000000,-12475.40000000000,-7188.560000000000,.000000000000000,.000000000000000,-6813.400000000000,-9159.270000000000,-44852.00000000000
438.0000000000,-18732.50000000000,-17611.30000000000,-25757.20000000000,-89816.10000000001,-140891.0000000000,-24191.90000000000,-26154.00000000000,-8197.639999999999,-10405.50000000000,-11017.90000000000,.000000000000000,-629.5920000000000,-1138.440000000000,-12475.40000000000,-7188.560000000000,.000000000000000,.000000000000000,-6813.400000000000,-9159.270000000000,-44852.00000000000
439.0000000000,-18732.50000000000,-17611.30000000000,-25757.20000000000,-89816.10000000001,-140891.0000000000,-24191.90000000000,-26154.00000000000,-8197.639999999999,-10405.50000000000,-11017.90000000000,.000000000000000,-629.5920000000000,-1138.440000000000,-12475.40000000000,-7188.560000000000,.000000000000000,.000000000000000,-6813.400000000000,-9159.270000000000,-44852.00000000000
440.0000000000,-18732.50000000000,-17611.30000000000,-25757.20000000000,-89816.10000000001,-140891.0000000000,-24191.90000000000,-26154.00000000000,-8197.639999999999,-10405.50000000000,-11017.90000000000,.000000000000000,-629.5920000000000,-1138.440000000000,-12475.40000000000,-7188.560000000000,.000000000000000,.000000000000000,-6813.400000000000,-9159.270000000000,-44852.00000000000
441.0000000000,-18732.50000000000,-17611.30000000000,-25757.20000000000,-89816.10000000001,-140891.0000000000,-24191.90000000000,-26154.00000000000,-8197.639999999999,-10405.50000000000,-11017.90000000000,.000000000000000,-629.5920000000000,-1138.440000000000,-12475.40000000000,-7188.560000000000,.000000000000000,.000000000000000,-6813.400000000000,-9159.270000000000,-44852.00000000000
442.0000000000,-18732.50000000000,-17611.30000000000,-25757.20000000000,-89816.10000000001,-140891.0000000000,-24191.90000000000,-26154.00000000000,-8197.639999999999,-10405.50000000000,-11017.90000000000,.000000000000000,-629.5920000000000,-1138.440000000000,-12475.40000000000,-7188.560000000000,.000000000000000,.000000000000000,-6813.400000000000,-9159.270000000000,-44852.00000000000
443.0000000000,-18732.50000000000,-17611.30000000000,-25757.20000000000,-89816.10000000001,-140891.0000000000,-24191.90000000000,-26154.00000000000,-8197.639999999999,-10405.50000000000,-11017.90000000000,.000000000000000,-629.5920000000000,-1138.440000000000,-12475.40000000000,-7188.560000000000,.000000000000000,.000000000000000,-6813.400000000000,-9159.270000000000,-44852.00000000000
444.0000000000,-18732.50000000000,-17611.30000000000,-25757.20000000000,-89816.10000000001,-140891.0000000000,-24191.90000000000,-26154.00000000000,-8197.639999999999,-10405.50000000000,-11017.90000000000,.000000000000000,-629.5920000000000,-1138.440000000000,-12475.40000000000,-7188.560000000000,.000000000000000,.000000000000000,-6813.400000000000,-9159.270000000000,-44852.00000000000
445.0000000000,-18732.50000000000,-17611.30000000000,-25757.20000000000,-89816.10000000001,-140891.0000000000,-24191.90000000000,-26154.00000000000,-8197.639999999999,-10405.50000000000,-11017.90000000000,.000000000000000,-629.5920000000000,-1138.440000000000,-12475.40000000000,-7188.560000000000,.000000000000000,.000000000000000,-6813.400000000000,-9159.270000000000,-44852.00000000000
446.0000000000,-18732.50000000000,-17611.30000000000,-25757.20000000000,-89816.10000000001,-140891.0000000000,-24191.90000000000,-26154.00000000000,-8197.639999999999,-10405.50000000000,-11017.90000000000,.000000000000000,-629.5920000000000,-1138.440000000000,-12475.40000000000,-7188.560000000000,.000000000000000,.000000000000000,-6813.400000000000,-9159.270000000000,-44852.00000000000
447.0000000000,-18732.50000000000,-17611.30000000000,-25757.20000000000,-89816.10000000001,-140891.0000000000,-24191.90000000000,-26154.00000000000,-8197.639999999999,-10405.50000000000,-11017.90000000000,.000000000000000,-629.5920000000000,-1138.440000000000,-12475.40000000000,-7188.560000000000,.000000000000000,.000000000000000,-6813.400000000000,-9159.270000000000,-44852.00000000000
448.0000000000,-18732.50000000000,-17611.30000000000,-25757.20000000000,-89816.10000000001,-140891.0000000000,-24191.90000000000,-26154.00000000000,-8197.639999999999,-10405.50000000000,-11017.90000000000,.000000000000000,-629.5920000000000,-1138.440000000000,-12475.40000000000,-7188.560000000000,.000000000000000,.000000000000000,-6813.400000000000,-9159.270000000000,-44852.00000000000
449.0000000000,-18732.50000000000,-17611.30000000000,-25757.20000000000,-89816.10000000001,-140891.0000000000,-24191.90000000000,-26154.00000000000,-8197.639999999999,-10405.50000000000,-11017.90000000000,.000000000000000,-629.5920000000000,-1138.440000000000,-12475.40000000000,-7188.560000000000,.000000000000000,.000000000000000,-6813.400000000000,-9159.270000000000,-44852.00000000000
450.0000000000,-18732.50000000000,-17611.30000000000,-25757.20000000000,-89816.10000000001,-140891.0000000000,-24191.90000000000,-26154.00000000000,-8197.639999999999,-10405.50000000000,-11017.90000000000,.000000000000000,-629.5920000000000,-1138.440000000000,-12475.40000000000,-7188.560000000000,.000000000000000,.000000000000000,-6813.400000000000,-9159.270000000000,-44852.00000000000
451.0000000000,-18732.50000000000,-17611.30000000000,-25757.20000000000,-89816.10000000001,-140891.0000000000,-24191.90000000000,-26154.00000000000,-8197.639999999999,-10405.50000000000,-11017.90000000000,.000000000000000,-629.5920000000000,-1138.440000000000,-12475.40000000000,-7188.560000000000,.000000000000000,.000000000000000,-6813.400000000000,-9159.270000000000,-44852.00000000000
