time,MILLCREEK0,MILLCREEK1,MILLCREEK2,MILLCREEK3,MILLCREEK4,MILLCREEK5,MILLCREEK6,MILLCREEK7
450.0000000000,-59780.38280732398,-47772.45652689749,-58246.23450042681,-36097.15397616877,-36834.56332019190,-22099.87624974846,.000000000000000,.000000000000000
451.0000000000,-59571.02039745307,-47531.86084780312,-57920.19005912603,-35831.22021264289,-36580.58810943500,-21889.92252968167,.000000000000000,.000000000000000
452.0000000000,-59418.59709540871,-47355.32766696194,-57664.35873762133,-35625.87011583001,-36384.12980213786,-21734.49950427932,.000000000000000,.000000000000000
453.0000000000,-59288.33501741424,-47209.34234893174,-57447.28414908884,-35450.45741194623,-36214.75591192477,-21601.97546763771,.000000000000000,.000000000000000
454.0000000000,-59168.00790576507,-47080.45936360508,-57254.86436954101,-35292.67052716039,-36060.74243761820,-21480.78209275636,.000000000000000,.000000000000000
455.0000000000,-59053.13484026456,-46962.65176306722,-57079.80907590732,-35146.93925671639,-35917.09651792260,-21366.45624677077,.000000000000000,.000000000000000
456.0000000000,-58944.10576464164,-46854.22978385846,-56918.85280003834,-35011.08226405378,-35781.95018944427,-21257.42382627545,.000000000000000,.000000000000000
457.0000000000,-59760.89776610804,-47610.08258529451,-57718.23454441325,-35768.01395290518,-36504.60921458660,-21988.93345199875,.000000000000000,.000000000000000
458.0000000000,-60458.78565593590,-48290.85582558981,-58306.25070103183,-36271.27820658802,-36992.24788999812,-22413.50519251393,.000000000000000,.000000000000000
459.0000000000,-60280.54482066432,-48152.06908377599,-58213.20853842534,-36135.11236177466,-36849.14496623700,-22240.94437001628,.000000000000000,.000000000000000
460.0000000000,-59535.61624112837,-47476.37278147323,-57631.42966160070,-35582.93580682480,-36307.13564637561,-21711.33237217885,.000000000000000,.000000000000000
461.0000000000,-59205.40052312078,-47153.75060701250,-57295.90128946734,-35289.86272621171,-36022.60759381013,-21451.93332330484,.000000000000000,.000000000000000
462.0000000000,-59016.91054370695,-46960.28926525279,-57058.00116511821,-35093.50576382945,-35832.91577026746,-21290.11312559512,.000000000000000,.000000000000000
463.0000000000,-58878.77586862585,-46818.00434592605,-56864.78549129142,-34936.82424346152,-35681.05557601964,-21165.17337875284,.000000000000000,.000000000000000
464.0000000000,-58760.08626298040,-46698.82850434294,-56695.86191420163,-34799.10023483275,-35546.58801995145,-21055.58290481419,.000000000000000,.000000000000000
465.0000000000,-58650.05171662982,-46591.94595180755,-56542.32631814874,-34672.26529626249,-35421.78342471574,-20953.51088519953,.000000000000000,.000000000000000
466.0000000000,-58544.72066598505,-46492.75032966834,-56399.68151724916,-34552.82312740684,-35303.45339534455,-20855.97827482290,.000000000000000,.000000000000000
