,Marina,ERT-MW-1A,ERT-MW-1B,MillCreek,ERT-MW-4B,MW-PD-17
2018-09-25 09:15:00.000003,3.116746023428944,12.22628339848069,12.93934922994774,9.736119109775805,14.72342924075082,18.87143330189262
2018-09-25 09:29:59.999997,3.415321559610815,12.26338493553454,12.98651844014283,9.791786568163056,14.76036955598322,18.88077328047
2018-09-25 09:45:00.000000,3.68028568063397,12.29772234403788,13.03039818239811,9.842491326674503,14.79484155700647,18.88970633658924
2018-09-25 10:00:00.000003,3.910235874365478,12.32866899651638,13.07039644410779,9.887258963682662,14.82645991099887,18.89812928783028
2018-09-25 10:14:59.999997,4.088635231241551,12.35510457460527,13.10537741365404,9.923781796532262,14.85442927164482,18.90590603082746
2018-09-25 10:30:00.000000,4.231205081444134,12.37748683506003,13.13549636605459,9.953752804613044,14.87873389296928,18.91294966540373
2018-09-25 10:45:00.000003,4.31461918407369,12.39452683518382,13.15955680023007,9.974174929045109,14.89857521184175,18.91913298084406
2018-09-25 10:59:59.999997,4.330401143777196,12.40523273146342,13.17643728313405,9.983427593697712,14.91313283754653,18.92430325122022
2018-09-25 11:15:00.000000,4.303878035098786,12.41064683925342,13.1867865507897,9.98456923154834,14.92269647561855,18.92838876992036
2018-09-25 11:30:00.000003,4.191466373856172,12.40849467389099,13.18861378580655,9.972089386115298,14.92599556560875,18.93122868383306
2018-09-25 11:44:59.999997,4.02388958624027,12.39972786496544,13.18239832856116,9.949238348946858,14.92317138555178,18.93273801903226
2018-09-25 12:00:00.000000,3.781165120320173,12.38340665083119,13.16729153282856,9.913655591804343,14.9136541000199,18.93280754399019
2018-09-25 12:15:00.000003,3.485837351677979,12.36048591701898,13.14396728210867,9.86803681341503,14.89779360336482,18.93140014434271
2018-09-25 12:29:59.999997,3.146750179495771,12.33194210149847,13.11331855307964,9.814235905686477,14.87615330227203,18.92854150605126
2018-09-25 12:45:00.000000,2.772528986408791,12.29863120323034,13.07628262676023,9.753735452742552,14.84937645999645,18.92430402889391
2018-09-25 13:00:00.000003,2.384923797124361,12.26208037378331,13.03448244608814,9.689548021728685,14.81858864095925,18.91883491633262
2018-09-25 13:14:59.999997,1.966345664268009,12.22187358054155,12.98790489311302,9.619884293403725,14.78395112174788,18.91223921514376
2018-09-25 13:30:00.000000,1.548896064611964,12.17982592655924,12.93829391925869,9.548883126054973,14.74664630950196,18.9046924872963
2018-09-25 13:45:00.000003,1.113341944289217,12.13553130084349,12.88565604964107,9.474684161291687,14.7068522112644,18.89632050339976
2018-09-25 13:59:59.999997,0.6881496771837662,12.09070020912371,12.83162046104516,9.401022117335394,14.6656534572195,18.88729971739866
2018-09-25 14:15:00.000000,0.2602894163222099,12.04531323406624,12.77650909397293,9.326844729655477,14.62338552358331,18.87777003052039
2018-09-25 14:30:00.000003,-0.1496002032549888,12.00044986147375,12.72146067862839,9.254722099579768,14.58090242616548,18.8678968706761
2018-09-25 14:44:59.999997,-0.5401556369303392,11.95665626480311,12.66724826470279,9.185292556525892,14.53884738720811,18.85784213743344
2018-09-25 15:00:00.000000,-0.904244742721871,11.91463817676676,12.61474020366012,9.119727215053773,14.49789967726212,18.84776964861167
2018-09-25 15:15:00.000003,-1.242430876129768,11.87474156494439,12.56447584396263,9.058287328019656,14.4585159583083,18.83782396850646
2018-09-25 15:29:59.999997,-1.555143326700241,11.83786919774864,12.517232907549,9.002240446505194,14.4211556322128,18.82813544550199
2018-09-25 15:45:00.000000,-1.829101137931644,11.8049673000949,12.47400345634723,8.953461690037225,14.38653023055181,18.81884646706878
2018-09-25 16:00:00.000003,-2.073690161528414,11.77528946322104,12.43457671836421,8.910569311251614,14.3549190238596,18.81007234614022
2018-09-25 16:14:59.999997,-2.281160259586284,11.74896438381963,12.39919484508192,8.873475079001485,14.32642718978382,18.80189300789242
2018-09-25 16:30:00.000000,-2.450531670957995,11.72611120308761,12.36806319255425,8.842267135104073,14.30118703347451,18.79437539658243
2018-09-25 16:45:00.000003,-2.572284047281058,11.70730018616085,12.34179068618595,8.818145661220218,14.27962142331462,18.78760449891454
2018-09-25 16:59:59.999997,-2.641067324082894,11.69304435874682,12.32098811396895,8.801985555178145,14.26219286328974,18.78167572196734
2018-09-25 17:15:00.000000,-2.656784838943571,11.68358825957047,12.30603342637506,8.794005328412839,14.2492246647313,18.77668081677844
2018-09-25 17:30:00.000003,-2.593447591908225,11.68036765535034,12.29836829349359,8.797429992111473,14.24172776363219,18.77277085245591
2018-09-25 17:44:59.999997,-2.464847672328896,11.68330467310973,12.29822332994513,8.811181564874001,14.23997594417032,18.77006161383292
2018-09-25 18:00:00.000000,-2.255188790448129,11.69329729866285,12.30657476944959,8.83714475545302,14.24465859180501,18.76869505860928
2018-09-25 18:15:00.000003,-1.978630235236896,11.71001985822983,12.32333719356622,8.873970868240296,14.25582544451675,18.76876451671182
2018-09-25 18:29:59.999997,-1.658874974718891,11.73235351225406,12.34755279918824,8.918736072861842,14.27283506826678,18.77027385556342
2018-09-25 18:45:00.000000,-1.283893698051441,11.76087672479323,12.37946039213867,8.973113614535466,14.29572466853048,18.7732275591694
2018-09-25 19:00:00.000003,-0.8958748861255267,11.79526703963195,12.41816376960303,9.035017675139395,14.32358574799179,18.77753892808364
2018-09-25 19:14:59.999997,-0.4732946908045572,11.83374655973936,12.46236396801134,9.102660432185896,14.35583232319474,18.78309738720866
2018-09-25 19:30:00.000000,-0.03020635195143997,11.87564060139855,12.51123960880559,9.1748191433338,14.39195576768761,18.78979211419983
2018-09-25 19:45:00.000003,0.3987941230292735,11.91895576982198,12.56285360317992,9.247342035092116,14.43095328309816,18.79746752475492
2018-09-25 19:59:59.999997,0.8254597260419891,11.96298275436387,12.6160093048505,9.319596107020791,14.47127305014434,18.80587179314436
2018-09-25 20:15:00.000000,1.254333793064495,12.00826168049392,12.67083750770861,9.393844103289187,14.51310462703601,18.81487001987509
2018-09-25 20:30:00.000003,1.663418252427505,12.05392656755693,12.72643289827494,9.471562685156018,14.55699209408718,18.82441511162638
2018-09-25 20:44:59.999997,2.057172618449183,12.09826710997579,12.7811053710863,9.542285924565947,14.59953335697986,18.8341432956172
2018-09-25 21:00:00.000000,2.431500760141085,12.14120208879745,12.8344710440708,9.609605917600428,14.64095406883962,18.84390753277091
2018-09-25 21:15:00.000003,2.787446792074721,12.18266658364754,12.88628982643186,9.673974092970981,14.68123351041076,18.85361059661725
