,Marina,ERT-MW-1A,ERT-MW-1B,MillCreek,ERT-MW-4B,MW-PD-17
2018-10-01 07:00:00.000003,-1.788162547160574,12.99412624557486,13.62939934059855,9.840822746143125,15.58138478477393,20.23005600606132
2018-10-01 07:14:59.999997,-2.073864074446361,12.96038894221798,13.58635738699645,9.787942284069093,15.54652344775399,20.22109349965319
2018-10-01 07:30:00.000000,-2.322850757531917,12.92958649117961,13.54656528734867,9.74075841234241,15.51404751125559,20.212441128944
2018-10-01 07:45:00.000003,-2.530659582995395,12.90218831428136,13.51065280006304,9.700083835650593,15.48451091597056,20.20424479513319
2018-10-01 07:59:59.999997,-2.701980674278738,12.87822887610575,13.47884224890517,9.665552782075906,15.45815172450592,20.19661712231462
2018-10-01 08:15:00.000000,-2.831081730652724,12.85807027658897,13.45156320266003,9.637916706277549,15.43532774877391,20.18966348891301
2018-10-01 08:30:00.000003,-2.918886435359447,12.84184997479503,13.42905751433123,9.617229299031159,15.41626608926244,20.18347087440257
2018-10-01 08:44:59.999997,-2.964331639224159,12.82971740028885,13.41154225305911,9.60368957143751,15.40115926129693,20.17811092737555
2018-10-01 09:00:00.000000,-2.968041034248617,12.82173733370433,13.39914583413548,9.597290166143392,15.39012870884252,20.17364035058771
2018-10-01 09:15:00.000003,-2.920060951253245,12.81847334580192,13.39242810532599,9.599340729593047,15.38358750686442,20.17013241850412
2018-10-01 09:29:59.999997,-2.831007586882378,12.81962805383566,13.39123196974579,9.608745630228452,15.38147476097867,20.16762715196997
2018-10-01 09:45:00.000000,-2.691404040734593,12.82560324829108,13.39593110068584,9.626562187996376,15.38405633819445,20.16617495984836
2018-10-01 10:00:00.000003,-2.505573197309815,12.83635529173818,13.40655561207525,9.652452174670394,15.39138534574064,20.16581215193202
2018-10-01 10:14:59.999997,-2.277759534300183,12.85172254847252,13.423000498997,9.68586626519022,15.40337922841486,20.1665551843409
2018-10-01 10:30:00.000000,-2.003635761767844,12.87184517006394,13.4453713523683,9.727268174749478,15.42011898189487,20.16842222369766
2018-10-01 10:45:00.000003,-1.695490508667307,12.89624350415902,13.47326664182293,9.775207138964491,15.44129586817443,20.17139720704204
2018-10-01 10:59:59.999997,-1.350554721269096,12.92490540775682,13.50657109303918,9.829903514773154,15.46679835399319,20.17546017375984
2018-10-01 11:15:00.000000,-0.9756808384511525,12.95975122995183,13.54625595520991,9.89444316732451,15.49683713728776,20.18061171215823
2018-10-01 11:30:00.000003,-0.5726927944584174,12.99834392041121,13.59078606451649,9.964455044053594,15.53078474978235,20.18679055658632
2018-10-01 11:44:59.999997,-0.1603928464366805,13.03940259028427,13.6388549649027,10.03735928678219,15.56773066322294,20.19388137708338
2018-10-01 12:00:00.000000,0.2523736282261024,13.0819453255541,13.68933257788472,10.11144487524649,15.60680546901357,20.20173827281518
2018-10-01 12:15:00.000003,0.6612140834130624,13.12526859302682,13.74130709794941,10.18569455088199,15.64727558630042,20.21020380785275
2018-10-01 12:29:59.999997,1.064364319133762,13.16907833619996,13.79424197795087,10.25971914218646,15.68863258906064,20.21913548852274
2018-10-01 12:45:00.000000,1.446882140827574,13.21228070227507,13.84696704315636,10.33124831234262,15.72999430625366,20.22836114003868
2018-10-01 13:00:00.000003,1.810606802037789,13.25432239386678,13.89871840460153,10.39994846325797,15.77077276711469,20.23772298918143
2018-10-01 13:14:59.999997,2.150002176159227,13.2945958013886,13.94874406433636,10.46483097067821,15.81037934567452,20.24706786518976
2018-10-01 13:30:00.000000,2.45315891269945,13.33217724279697,13.99603058585202,10.52403510990768,15.84801899996237,20.25622866843812
2018-10-01 13:45:00.000003,2.729813948447861,13.36713779545157,14.04037225497244,10.57846625879048,15.8834632148079,20.26508107194182
2018-10-01 13:59:59.999997,2.952906784172905,13.39791208309267,14.08028073594101,10.62443427189801,15.91563790345413,20.27344917467254
2018-10-01 14:15:00.000000,3.145113960578743,13.42509656798414,14.1159466407944,10.66436888029503,15.94455758524828,20.28122529367276
2018-10-01 14:30:00.000003,3.283519461469561,13.44746352856312,14.14622286056069,10.69534571754159,15.96944023123315,20.28827051904793
2018-10-01 14:44:59.999997,3.39884010156962,13.46635344766507,14.1720398805123,10.72118287326666,15.99078813076115,20.29454068114136
2018-10-01 15:00:00.000000,3.45587026905011,13.48011721263526,14.19203346783921,10.73752695800184,16.00772855609121,20.29993022788993
2018-10-01 15:15:00.000003,3.478081693321428,13.4894193679113,14.20658806015232,10.74675655599734,16.02042816604293,20.30438691719794
2018-10-01 15:29:59.999997,3.440362303720049,13.49298407542643,14.21459492319313,10.74568389034847,16.02815747793794,20.30781249291407
2018-10-01 15:45:00.000000,3.362665737481401,13.49154055137389,14.21649148628603,10.73660940902604,16.03110915011265,20.31016393706502
2018-10-01 16:00:00.000003,3.234608278698118,13.48473115108952,14.21196549369881,10.71848171722936,16.0290704150381,20.3113939337043
2018-10-01 16:14:59.999997,3.054853563473273,13.47231823581637,14.20074028973649,10.69093518655488,16.02182669529988,20.31145248007958
2018-10-01 16:30:00.000000,2.828183408803094,13.45445043424051,14.1828874255183,10.65449692234972,16.00939450905862,20.3103097201271
2018-10-01 16:45:00.000003,2.56268733078732,13.43167162010351,14.15889482633679,10.61036259365079,15.99207140856425,20.30797260664863
2018-10-01 16:59:59.999997,2.257340391659529,13.40412155162491,14.12897543044435,10.55859804368421,15.97001863647398,20.30446024284489
2018-10-01 17:15:00.000000,1.925254910786694,13.37263972763088,14.09393362131529,10.50107924650885,15.94378825354616,20.29983343404124
2018-10-01 17:30:00.000003,1.571468854471294,13.33784249567558,14.05448510290969,10.43884359301235,15.91392642642262,20.29417960600791
2018-10-01 17:44:59.999997,1.197841880221271,13.30008918758492,14.01111918037404,10.37239606820639,15.88084502058958,20.28758972133675
2018-10-01 18:00:00.000000,0.8075965807238024,13.25982022767207,13.96437095596416,10.30238911674484,15.84495078141899,20.2801566069666
2018-10-01 18:15:00.000003,0.4135686616676694,13.21814708586732,13.91535684268446,10.23090448101894,15.80700327624746,20.27200690195151
2018-10-01 18:29:59.999997,0.01067615652672997,13.17502854457249,13.86429520772717,10.15750411093131,15.76728986659088,20.26324446100449
