time,MILLCREEK0,MILLCREEK1,MILLCREEK2,MILLCREEK3,MILLCREEK4,MILLCREEK5,MILLCREEK6,MILLCREEK7
545.0000000000,-10853.84630700470,-8163.300575809302,-9507.376934868911,-8885.726056330499,-8789.682166502351,-5829.573932602353,.000000000000000,.000000000000000
546.0000000000,-10839.67214429221,-8149.483669500556,-9489.518025514932,-8866.001181983413,-8769.954596259800,-5809.153046131744,.000000000000000,.000000000000000
547.0000000000,-10814.42457258356,-8126.446769174787,-9469.442201133490,-8845.215764718210,-8749.357046705592,-5788.318090228134,.000000000000000,.000000000000000
548.0000000000,-10797.57851108713,-8110.347737281003,-9449.621068655932,-8824.488889920320,-8728.818746867893,-5767.547736511716,.000000000000000,.000000000000000
549.0000000000,-10781.57354072807,-8094.989869946123,-9430.164225846684,-8803.928940088914,-8708.441503414246,-5746.911674847200,.000000000000000,.000000000000000
550.0000000000,-10765.74817736152,-8079.812181765590,-9411.007763922582,-8783.545659102490,-8688.237764173002,-5726.425763879720,.000000000000000,.000000000000000
551.0000000000,-10750.09767866766,-8064.789922990101,-9392.102735334054,-8763.339102094782,-8668.207540934709,-5706.095234970940,.000000000000000,.000000000000000
552.0000000000,-10734.59895250582,-8049.914617377171,-9373.419702454465,-8743.311815751042,-8648.355856958440,-5685.926912189386,.000000000000000,.000000000000000
553.0000000000,-10719.18710838867,-8035.135984790973,-9354.926820519919,-8723.456595722575,-8628.676009581495,-5665.917786911984,.000000000000000,.000000000000000
554.0000000000,-10703.85614947232,-8020.447244024523,-9336.601216398718,-8703.765817033016,-8609.160529876146,-5646.062942269277,.000000000000000,.000000000000000
555.0000000000,-10688.53846194748,-8005.810050408341,-9318.420325229419,-8684.228620099886,-8589.796243651717,-5626.352093920218,.000000000000000,.000000000000000
556.0000000000,-10673.26261177623,-7991.229820980454,-9300.366387346578,-8664.832927199997,-8570.569152191205,-5606.773144716081,.000000000000000,.000000000000000
557.0000000000,-10658.05883770289,-7976.724662135523,-9282.430456618504,-8645.570156990560,-8551.470503503611,-5587.316559864489,.000000000000000,.000000000000000
558.0000000000,-10642.94291530346,-7962.308675078784,-9264.610703590602,-8626.437708725905,-8532.499695754132,-5567.985101087944,.000000000000000,.000000000000000
559.0000000000,-10627.90397200135,-7947.971439449080,-9246.902640873872,-8607.431642724559,-8513.654730727141,-5548.780920256472,.000000000000000,.000000000000000
560.0000000000,-10612.93424238229,-7933.704162616890,-9229.299901818511,-8588.545403500548,-8494.928800657006,-5529.696838461169,.000000000000000,.000000000000000
561.0000000000,-10598.05349801113,-7919.521520082864,-9211.801330958839,-8569.775180516173,-8476.317551594162,-5510.727069273261,.000000000000000,.000000000000000
562.0000000000,-10583.24970806311,-7905.411458119910,-9194.401503559873,-8551.112411437094,-8457.808463746494,-5491.849854676121,.000000000000000,.000000000000000
563.0000000000,-10801.83477196506,-8129.845134572410,-9427.650490606931,-8769.598914155637,-8667.543891978812,-5736.545741477544,.000000000000000,.000000000000000
564.0000000000,-10661.02529413369,-7992.021241315395,-9378.634792587180,-8738.172709014398,-8638.867358168463,-5698.523232187011,.000000000000000,.000000000000000
565.0000000000,-10646.76367997324,-7976.772107665071,-9339.652770911993,-8708.373761910114,-8611.135682973689,-5664.277604777318,.000000000000000,.000000000000000
566.0000000000,-10632.41153719038,-7961.737508949787,-9307.242140069478,-8680.078485484139,-8584.377863150054,-5632.852587712668,.000000000000000,.000000000000000
567.0000000000,-10807.48758549574,-8139.284023979679,-9360.909975452527,-8717.994526430613,-8620.906084551912,-5670.816952498185,.000000000000000,.000000000000000
568.0000000000,-11071.82914177810,-8417.816336874688,-9459.230409415279,-8783.109798403560,-8683.966814471469,-5729.629577819530,.000000000000000,.000000000000000
569.0000000000,-10740.07990505415,-8070.140096578920,-9420.366556823023,-8759.167278140514,-8660.360245743715,-5701.481704568117,.000000000000000,.000000000000000
570.0000000000,-10673.01530159320,-8005.480289284187,-9377.520155971079,-8730.014621615057,-8632.198135057999,-5670.107362183532,.000000000000000,.000000000000000
571.0000000000,-10689.60451633253,-8016.129788117296,-9353.982364752519,-8711.634520515032,-8614.991795489994,-5650.846233814495,.000000000000000,.000000000000000
572.0000000000,-10646.44125944543,-7976.877960828633,-9321.743683160877,-8684.558165081269,-8588.781014867116,-5622.940179074202,.000000000000000,.000000000000000
573.0000000000,-10629.95841288036,-7959.847935877489,-9293.221738606162,-8658.416134252544,-8563.450711581367,-5596.423159226940,.000000000000000,.000000000000000
574.0000000000,-10613.75706549775,-7943.295533162709,-9267.277508427525,-8633.121323212872,-8538.881702916520,-5571.010225156476,.000000000000000,.000000000000000
575.0000000000,-10597.75347020526,-7927.100629631821,-9243.160032981063,-8608.591372845694,-8514.980666524225,-5546.494067247032,.000000000000000,.000000000000000
576.0000000000,-10581.90422378395,-7911.186428862409,-9220.366363091043,-8584.744230368111,-8491.663725837287,-5522.703913023627,.000000000000000,.000000000000000
577.0000000000,-10566.19949641712,-7895.519314948750,-9198.562552253099,-8561.510892233913,-8468.870815814613,-5499.524446847109,.000000000000000,.000000000000000
578.0000000000,-10557.32293424804,-7885.620204041517,-9178.972959029779,-8539.611178270596,-8447.217314469133,-5477.284327933387,.000000000000000,.000000000000000
579.0000000000,-10544.39655862074,-7872.113519150360,-9159.984837143149,-8518.321671309786,-8426.104705312926,-5455.624668442358,.000000000000000,.000000000000000
580.0000000000,-10530.86510303083,-7858.301375904501,-9141.389865545181,-8497.518470250219,-8405.427917837840,-5434.438185064174,.000000000000000,.000000000000000
581.0000000000,-10517.35288691942,-7844.682504929044,-9123.170895833735,-8477.172624649027,-8385.169124895427,-5413.683160442392,.000000000000000,.000000000000000
582.0000000000,-10503.75227665955,-7831.131698601277,-9105.300484180878,-8457.248302762730,-8365.274930643922,-5393.296195651134,.000000000000000,.000000000000000
583.0000000000,-10490.17990549013,-7817.702901863793,-9087.748292603237,-8437.713496099324,-8345.718225144303,-5373.239622933967,.000000000000000,.000000000000000
584.0000000000,-10476.51585916867,-7804.233138176300,-9070.411136371860,-8418.492466274123,-8326.457870992932,-5353.477312653927,.000000000000000,.000000000000000
585.0000000000,-10462.82079798357,-7790.774167056963,-9053.233315960550,-8399.529177117827,-8307.461945608940,-5333.981858675247,.000000000000000,.000000000000000
586.0000000000,-10449.19290397946,-7777.422951961942,-9036.216764298004,-8380.801920051412,-8288.711633245815,-5314.733374378163,.000000000000000,.000000000000000
587.0000000000,-10435.61957072992,-7764.161788350972,-9019.356460653566,-8362.291580762390,-8270.187877196857,-5295.713004312168,.000000000000000,.000000000000000
588.0000000000,-10422.42241932194,-7751.310859060542,-9002.742677603901,-8344.021232786599,-8251.907531297498,-5276.926076237899,.000000000000000,.000000000000000
589.0000000000,-10410.76128082117,-7741.077376035784,-8987.281143246331,-8326.071327612804,-8233.915247950552,-5258.394120541766,.000000000000000,.000000000000000
590.0000000000,-10431.54791940166,-7757.864505330470,-9010.826637553082,-8348.706735681519,-8256.576467308565,-5286.925273702193,.000000000000000,.000000000000000
591.0000000000,-10400.86740336010,-7734.268917899650,-8990.954427774275,-8328.938802581199,-8236.729793560338,-5264.802025722894,.000000000000000,.000000000000000
592.0000000000,-10388.58104266406,-7722.633065415366,-8972.808489277752,-8309.582763293767,-8217.291204792342,-5243.589953017848,.000000000000000,.000000000000000
593.0000000000,-10376.14006369193,-7710.614272985429,-8955.680081457083,-8290.632731811060,-8198.242734117381,-5223.107346404005,.000000000000000,.000000000000000
594.0000000000,-10401.05488244211,-7727.541629847381,-8977.892183501706,-8312.670987086818,-8218.962942951288,-5248.751719716181,.000000000000000,.000000000000000
595.0000000000,-11070.42205481337,-8442.858714501659,-9233.236274498229,-8506.636155238160,-8407.683859979359,-5442.131977651688,.000000000000000,.000000000000000
596.0000000000,-10814.97442461237,-8174.465178647508,-9277.676323206968,-8548.232822170197,-8447.435810613630,-5476.927700372172,.000000000000000,.000000000000000
597.0000000000,-10508.89386641136,-7853.101745023670,-9217.491108455202,-8519.150057357559,-8419.472935624161,-5444.799113258335,.000000000000000,.000000000000000
598.0000000000,-10493.78011050295,-7835.195397302557,-9170.979950785244,-8491.489087726755,-8393.013934699777,-5415.625708159306,.000000000000000,.000000000000000
599.0000000000,-10479.29619677158,-7818.604997728544,-9133.528440031292,-8465.106278078429,-8367.773497288483,-5388.611920718638,.000000000000000,.000000000000000
600.0000000000,-10465.00645576982,-7802.691535311702,-9102.066351791245,-8439.828974780654,-8343.535220640322,-5363.224791298045,.000000000000000,.000000000000000
601.0000000000,-10450.86286304101,-7787.308693294965,-9074.641333044938,-8415.523583008780,-8320.144001979186,-5339.096900827469,.000000000000000,.000000000000000
602.0000000000,-10436.85358556868,-7772.371870564391,-9050.010798879364,-8392.088798965056,-8297.487390258344,-5315.969305863821,.000000000000000,.000000000000000
603.0000000000,-10422.97317768107,-7757.806189852960,-9027.364737125063,-8369.438451622575,-8275.481349855765,-5293.656550287148,.000000000000000,.000000000000000
604.0000000000,-10410.08000436987,-7745.176232893529,-9006.779649945238,-8347.531514358532,-8254.071716362676,-5272.024481001180,.000000000000000,.000000000000000
605.0000000000,-10397.59861275415,-7733.279298106023,-8987.875467647104,-8326.318067091874,-8233.210961006591,-5250.971843843040,.000000000000000,.000000000000000
606.0000000000,-10384.83862902518,-7720.794360479953,-8969.913348295288,-8305.723592427608,-8212.849437553918,-5230.419734323997,.000000000000000,.000000000000000
607.0000000000,-10371.91628259141,-7707.970075337931,-8952.502494428571,-8285.676597527397,-8192.941598856758,-5210.305505684787,.000000000000000,.000000000000000
608.0000000000,-10358.91346298023,-7694.969194200481,-8935.440628668863,-8266.112448478369,-8173.446441804039,-5190.579009497965,.000000000000000,.000000000000000
609.0000000000,-10355.85833466508,-7689.865382670348,-8920.622438138869,-8248.297853330880,-8155.493077483588,-5171.951914695334,.000000000000000,.000000000000000
610.0000000000,-10345.50706299845,-7679.183187400093,-8906.093781292040,-8231.047042020979,-8138.073196623500,-5153.865678059928,.000000000000000,.000000000000000
611.0000000000,-10334.47954728523,-7667.956493284220,-8891.671064610617,-8214.194182155677,-8121.037886126756,-5136.194730514960,.000000000000000,.000000000000000
612.0000000000,-10323.37210185133,-7656.671312760389,-8877.341123567467,-8197.680266047657,-8104.334471957940,-5118.877173017549,.000000000000000,.000000000000000
613.0000000000,-10312.25452832169,-7645.393393639864,-8863.107159109773,-8181.463144448800,-8087.925862845274,-5101.868703314912,.000000000000000,.000000000000000
614.0000000000,-10325.99385947919,-7654.692075230645,-8881.762798121088,-8200.092023393012,-8104.912271918560,-5123.421453918346,.000000000000000,.000000000000000
615.0000000000,-10342.42332421528,-7668.745318548104,-8906.630968780679,-8226.526067906289,-8129.612308395454,-5152.625611858702,.000000000000000,.000000000000000
616.0000000000,-10308.97879506148,-7646.725756805645,-8885.201778578130,-8205.872440408395,-8109.602810050774,-5129.080838298526,.000000000000000,.000000000000000
617.0000000000,-10340.15103416090,-7667.706459215235,-8909.317729483346,-8231.690584624725,-8134.544293654375,-5158.423807303377,.000000000000000,.000000000000000
618.0000000000,-10870.74940819388,-8220.555569519243,-9095.114381434018,-8379.999495403801,-8279.137523776648,-5307.536943745997,.000000000000000,.000000000000000
619.0000000000,-10747.85423815625,-8107.546064859063,-9156.098944481628,-8427.488949263818,-8324.981635929040,-5347.750084190787,.000000000000000,.000000000000000
620.0000000000,-12308.79877284452,-9745.727925035699,-9713.301061584185,-8831.415807002024,-8717.461481148361,-5733.102381558084,.000000000000000,.000000000000000
621.0000000000,-10790.98745363437,-8152.787796625151,-9611.701669943695,-8809.717224123400,-8696.079452875356,-5704.835426179815,.000000000000000,.000000000000000
622.0000000000,-10677.75367700562,-8034.788804495189,-9512.590460643141,-8771.127626340653,-8659.577543876390,-5664.060176581380,.000000000000000,.000000000000000
623.0000000000,-10659.76812174503,-8010.149148593859,-9438.340453073977,-8734.576634440549,-8625.570778553150,-5627.773131995636,.000000000000000,.000000000000000
624.0000000000,-10642.66263336721,-7987.953867876327,-9380.527062870297,-8699.915592376623,-8593.521868992824,-5594.791710989542,.000000000000000,.000000000000000
625.0000000000,-10626.15447118780,-7967.492275145352,-9333.752317187500,-8667.017679825227,-8563.059715535514,-5564.279440300358,.000000000000000,.000000000000000
626.0000000000,-11786.45681855249,-9166.005925739028,-9673.448948008676,-8902.429167460910,-8791.603333022862,-5794.913805622539,.000000000000000,.000000000000000
627.0000000000,-10765.32571632823,-8114.482471648209,-9585.343861324123,-8864.637070578910,-8755.843544949646,-5756.517826440268,.000000000000000,.000000000000000
628.0000000000,-10745.84313851972,-8089.368595208874,-9518.145236142231,-8828.788720638489,-8722.267036594460,-5721.941888177963,.000000000000000,.000000000000000
629.0000000000,-10727.75353748018,-8066.906753896506,-9464.860859173543,-8794.696904952309,-8690.427483348203,-5690.136383004520,.000000000000000,.000000000000000
630.0000000000,-10710.38845621517,-8046.104799478317,-9420.966547995784,-8762.230085959571,-8660.030720926965,-5660.409569476725,.000000000000000,.000000000000000
631.0000000000,-10693.61722101224,-8026.605770134238,-9383.558157292617,-8731.289154858789,-8630.901986675903,-5632.319074936405,.000000000000000,.000000000000000
632.0000000000,-10677.25876448857,-8008.083300688832,-9350.724609094434,-8701.762089266877,-8602.901044933395,-5605.542834694040,.000000000000000,.000000000000000
633.0000000000,-12938.07582010218,-10386.69466507181,-10902.93844518013,-9381.798620501042,-9254.321488239042,-6282.144887982610,.000000000000000,.000000000000000
634.0000000000,-12910.03954959856,-10349.99197346985,-11381.54362213898,-9725.442620934738,-9578.933363079228,-6590.814392585748,.000000000000000,.000000000000000
635.0000000000,-12838.61965438371,-10256.55304306410,-11446.92338237835,-10001.78318887668,-9842.815165214384,-6840.224811941041,.000000000000000,.000000000000000
636.0000000000,-12396.74432951618,-9779.356802208937,-11128.41480494211,-10119.74309741914,-9958.374022182816,-6945.908612298478,.000000000000000,.000000000000000
637.0000000000,-11545.70435668904,-8893.588352136279,-10478.40236008853,-10044.42750889622,-9895.670461058367,-6878.446020359342,.000000000000000,.000000000000000
638.0000000000,-11513.47351412908,-8852.150625235396,-10409.81027145092,-9972.479091931091,-9836.448281067467,-6819.015206018724,.000000000000000,.000000000000000
639.0000000000,-11490.68702107279,-8820.939356326146,-10353.97430507056,-9905.871567129245,-9781.009343569312,-6765.867708964745,.000000000000000,.000000000000000
640.0000000000,-12953.20346661068,-10341.08797450899,-11570.40318294164,-10174.75256511172,-10039.17206862738,-7022.743172421265,.000000000000000,.000000000000000
641.0000000000,-11642.92651222669,-8972.437695546605,-10550.07003388658,-10108.07308328293,-9980.527237023351,-6965.071742650321,.000000000000000,.000000000000000
642.0000000000,-11612.03626468219,-8934.863563543633,-10491.22096791645,-10044.55877734439,-9925.135229869120,-6912.830167926458,.000000000000000,.000000000000000
643.0000000000,-11583.40842345848,-8900.771709446957,-10438.46923534531,-9984.627407623353,-9872.543361892052,-6864.599446490139,.000000000000000,.000000000000000
644.0000000000,-11556.07250584027,-8869.001818461840,-10390.45342062319,-9928.422270296580,-9822.489849336200,-6819.452391114449,.000000000000000,.000000000000000
645.0000000000,-11529.85151464154,-8839.161037231826,-10346.26748153474,-9875.794994174235,-9774.785706996798,-6776.759953760949,.000000000000000,.000000000000000
646.0000000000,-11504.62384143317,-8810.957669657470,-10305.23455290532,-9826.469943320250,-9729.273371727626,-6736.085527413422,.000000000000000,.000000000000000
647.0000000000,-11480.25713902156,-8784.137607600775,-10266.82117456997,-9780.127285988290,-9685.805281010507,-6697.116493433908,.000000000000000,.000000000000000
648.0000000000,-11456.61175442791,-8758.478430517440,-10230.60004086157,-9736.445716900831,-9644.236928568407,-6659.622244956622,.000000000000000,.000000000000000
649.0000000000,-12642.67635805999,-9997.161487794578,-11335.78458662247,-10006.26227210351,-9899.055155695256,-6918.232962908915,.000000000000000,.000000000000000
650.0000000000,-12109.24657680915,-9429.563318260936,-10848.20575303913,-10062.65169346315,-9949.959151259938,-6967.107959894035,.000000000000000,.000000000000000
651.0000000000,-11787.82309462447,-9093.950713497490,-10596.46839207268,-10039.39051662462,-9927.423939826975,-6943.409577153360,.000000000000000,.000000000000000
652.0000000000,-11712.13178779219,-9012.519189000252,-10516.79754465356,-10001.03310195709,-9891.574897141221,-6907.666318210177,.000000000000000,.000000000000000
653.0000000000,-11640.60165673498,-8939.659822192134,-10452.96388227556,-9957.938931236529,-9852.052229571245,-6869.399042444736,.000000000000000,.000000000000000
654.0000000000,-11584.05855397279,-8883.788411319261,-10393.26841313082,-9911.267549290158,-9808.995269380463,-6828.309981709422,.000000000000000,.000000000000000
655.0000000000,-11558.90334839958,-8856.523095502476,-10354.53491431283,-9866.832406412432,-9767.640014891027,-6789.282264753619,.000000000000000,.000000000000000
656.0000000000,-11534.72784450042,-8830.629608540563,-10318.21542581265,-9824.589860753749,-9727.876298853234,-6751.949694441534,.000000000000000,.000000000000000
657.0000000000,-11511.37634763992,-8805.880702238044,-10283.90067526237,-9784.403964423553,-9689.606425778136,-6716.050857805086,.000000000000000,.000000000000000
658.0000000000,-11488.71441095414,-8782.096519701461,-10251.27560827237,-9746.103964208191,-9652.738371202720,-6681.395145151327,.000000000000000,.000000000000000
659.0000000000,-11466.67905341753,-8759.164995301311,-10220.10879652342,-9709.515420463165,-9617.184279484285,-6647.840068360244,.000000000000000,.000000000000000
660.0000000000,-11445.15522783660,-8736.949514259317,-10190.18879546084,-9674.468789430746,-9582.855897132667,-6615.273981536234,.000000000000000,.000000000000000
661.0000000000,-11424.11358752860,-8715.382596765223,-10161.36654189231,-9640.809738857204,-9549.668485351263,-6583.607843936638,.000000000000000,.000000000000000
662.0000000000,-11403.62486825262,-8694.481242323021,-10133.58245271006,-9608.412362139627,-9517.547586374581,-6552.771624869271,.000000000000000,.000000000000000
663.0000000000,-11383.63829386687,-8674.181539837298,-10106.73424438284,-9577.165764612389,-9486.423036446282,-6522.707181069906,.000000000000000,.000000000000000
664.0000000000,-11978.98984636882,-9288.042846487358,-10626.23695950581,-9689.928676451549,-9589.947616383733,-6628.087346269042,.000000000000000,.000000000000000
665.0000000000,-13126.26407990345,-10495.89494474621,-11607.94700016894,-10025.69041558038,-9903.246607362498,-6932.569288354150,.000000000000000,.000000000000000
666.0000000000,-11901.09273999499,-9208.019506197395,-10685.25535342107,-10033.52692982807,-9909.099963078790,-6933.072755325979,.000000000000000,.000000000000000
667.0000000000,-11643.37393209776,-8945.579804892926,-10478.53735045073,-9987.755746428658,-9867.319966662037,-6888.604317126227,.000000000000000,.000000000000000
668.0000000000,-11616.80329797420,-8915.477059799814,-10433.86514552850,-9942.640721034246,-9827.132349038662,-6847.829551678565,.000000000000000,.000000000000000
669.0000000000,-11591.68496731441,-8887.573010427121,-10393.22686148341,-9899.071035044197,-9788.315881963785,-6809.747783318239,.000000000000000,.000000000000000
670.0000000000,-11573.76762175000,-8866.508402133641,-10359.37395042485,-9858.142228148969,-9751.399138504567,-6774.117565089699,.000000000000000,.000000000000000
671.0000000000,-12258.99492024116,-9571.524732594253,-10928.65757082027,-9976.175592451560,-9863.376261417880,-6886.384299644332,.000000000000000,.000000000000000
672.0000000000,-12203.64860014444,-9511.619847819795,-10895.87694753083,-10051.26805469851,-9933.269531361570,-6954.454926403386,.000000000000000,.000000000000000
673.0000000000,-11679.98594173950,-8975.356118415481,-10503.17367177567,-10008.26760165032,-9893.584599698881,-6914.005034128645,.000000000000000,.000000000000000
674.0000000000,-11846.03881815801,-9138.399571734199,-10616.72099336840,-10005.39250534893,-9892.129145166085,-6912.696165886412,.000000000000000,.000000000000000
675.0000000000,-12285.44846447763,-9593.755405337095,-10987.30990010626,-10099.85863972971,-9982.272678250700,-7002.355420938219,.000000000000000,.000000000000000
676.0000000000,-11719.16268513067,-9012.436268124255,-10548.24983998320,-10056.64002673917,-9942.459315359007,-6962.415530427471,.000000000000000,.000000000000000
677.0000000000,-11694.14201776294,-8984.703999131256,-10508.38873191701,-10014.66486331807,-9904.260821906939,-6925.320001874335,.000000000000000,.000000000000000
678.0000000000,-13266.03929340985,-10623.99283325200,-11836.10814985001,-10334.19758001747,-10206.40224088881,-7222.504364032465,.000000000000000,.000000000000000
679.0000000000,-12699.98950033778,-10021.29845020650,-11425.80736512389,-10456.35260283174,-10320.31639514556,-7332.734976152838,.000000000000000,.000000000000000
680.0000000000,-11947.49192605140,-9246.818829095442,-10863.31765649353,-10403.16952136272,-10272.62477448939,-7283.459197447771,.000000000000000,.000000000000000
681.0000000000,-13283.53094783373,-10628.03380004581,-11926.72314002777,-10640.85571216068,-10497.66983556732,-7503.623822216311,.000000000000000,.000000000000000
682.0000000000,-13094.12672713816,-10425.26367655254,-11856.15568666844,-10798.89783312726,-10648.36373521290,-7649.892319441556,.000000000000000,.000000000000000
683.0000000000,-12176.47182050427,-9477.546416097943,-11166.02215972564,-10736.37718347997,-10594.19001218301,-7594.514769201930,.000000000000000,.000000000000000
684.0000000000,-12438.97127378982,-9735.486032649173,-11336.14047428492,-10734.52246842358,-10597.48337436181,-7598.749698827935,.000000000000000,.000000000000000
685.0000000000,-13781.68416849366,-11133.87264889075,-12439.50113149078,-11026.76985805879,-10875.15024273208,-7870.988829717376,.000000000000000,.000000000000000
686.0000000000,-12878.99276194424,-10188.51092086199,-11825.29161286646,-11082.75699120309,-10932.73221578640,-7927.764130827499,.000000000000000,.000000000000000
687.0000000000,-12379.44121890139,-9674.383822256392,-11415.35262063418,-11014.70443672069,-10874.17574112089,-7870.872308866575,.000000000000000,.000000000000000
688.0000000000,-12343.62873190627,-9632.562626829864,-11351.39504086361,-10949.01149419237,-10818.18745425228,-7818.932485516251,.000000000000000,.000000000000000
689.0000000000,-12311.31587938424,-9594.966477049164,-11294.46648103968,-10886.77862621403,-10764.54730308550,-7770.604920363215,.000000000000000,.000000000000000
690.0000000000,-12280.67978700545,-9560.074650271850,-11242.72389390540,-10828.26955046389,-10713.13475156138,-7725.028908722860,.000000000000000,.000000000000000
691.0000000000,-12251.44973649030,-9527.410759667291,-11195.14350657222,-10773.37311653718,-10663.86482352295,-7681.638673340080,.000000000000000,.000000000000000
692.0000000000,-12223.30678503767,-9496.527540376865,-11150.91765539987,-10721.81024625011,-10616.64472642888,-7640.045949372593,.000000000000000,.000000000000000
693.0000000000,-12752.24675481703,-10034.11552300266,-11559.43472569527,-10790.24294737983,-10680.55394272550,-7707.767770629928,.000000000000000,.000000000000000
694.0000000000,-13320.92338778293,-10626.26060792097,-12056.86174864364,-10972.91452476191,-10850.59497525496,-7876.869876229403,.000000000000000,.000000000000000
695.0000000000,-14055.66413056971,-11392.86859476236,-12772.76540765357,-11307.01351975468,-11164.73912747651,-8183.142127523021,.000000000000000,.000000000000000
696.0000000000,-12566.14580793010,-9851.874908877397,-11638.11712673573,-11243.58056479297,-11106.07244016278,-8123.030570863059,.000000000000000,.000000000000000
697.0000000000,-12528.21251827718,-9808.498157740643,-11572.03920792044,-11180.16513319533,-11050.15464833052,-8068.704119247649,.000000000000000,.000000000000000
698.0000000000,-12493.79589157006,-9769.602052995382,-11513.52942009028,-11118.93036894769,-10996.54944506778,-8018.483562935094,.000000000000000,.000000000000000
699.0000000000,-12461.42908603709,-9733.612129950179,-11460.52088652947,-11060.71676871786,-10945.07001203671,-7971.335345671657,.000000000000000,.000000000000000
700.0000000000,-12748.25066306477,-10019.65419217847,-11678.03932045173,-11077.41826479599,-10963.36501885760,-7993.622568270798,.000000000000000,.000000000000000
701.0000000000,-13284.12000772195,-10571.24203461485,-12108.33300277435,-11202.23602627471,-11080.73608020679,-8112.484847641416,.000000000000000,.000000000000000
702.0000000000,-12530.04669009280,-9801.630584645069,-11548.41206498219,-11146.39883889863,-11028.95161831551,-8062.346833692357,.000000000000000,.000000000000000
703.0000000000,-12497.45088633320,-9765.901222426848,-11496.76066453966,-11092.15887941029,-10979.38439799608,-8015.653193680054,.000000000000000,.000000000000000
704.0000000000,-12467.04134201808,-9732.920519905874,-11449.52924225743,-11040.22621407586,-10931.78838860740,-7971.530645612521,.000000000000000,.000000000000000
705.0000000000,-12437.96881421839,-9701.787932004587,-11405.61902955129,-10990.78326294357,-10886.01088010391,-7929.427375730377,.000000000000000,.000000000000000
706.0000000000,-12410.01820260289,-9672.196051930843,-11364.42393325845,-10943.77463505447,-10841.94314343221,-7888.982384556214,.000000000000000,.000000000000000
707.0000000000,-12382.98893316261,-9643.886198056671,-11325.47720026852,-10899.03774883845,-10799.48755052795,-7849.944886794351,.000000000000000,.000000000000000
708.0000000000,-12356.80448418922,-9616.702953489455,-11288.43977374753,-10856.37368559964,-10758.54818785276,-7812.132019880303,.000000000000000,.000000000000000
709.0000000000,-12331.36519274821,-9590.491867891898,-11253.03616505377,-10815.58203420465,-10719.02892962452,-7775.405759988785,.000000000000000,.000000000000000
710.0000000000,-12306.59572060025,-9565.136811420021,-11219.04844557089,-10776.47396499410,-10680.83706891722,-7739.664306555997,.000000000000000,.000000000000000
711.0000000000,-12282.59121044615,-9540.619224891156,-11186.32651704654,-10738.87651386134,-10643.87980222512,-7704.824258045664,.000000000000000,.000000000000000
712.0000000000,-12259.75648230998,-9517.112142024178,-11154.88552321756,-10702.65475948323,-10608.07337326161,-7670.821820416194,.000000000000000,.000000000000000
713.0000000000,-12237.49753776495,-9494.277515718697,-11124.48141522853,-10667.68096888953,-10573.33880914779,-7637.603289011168,.000000000000000,.000000000000000
714.0000000000,-12412.93635304159,-9668.515177898867,-11261.00446086110,-10677.80612010668,-10580.39492044766,-7646.408899482235,.000000000000000,.000000000000000
715.0000000000,-13272.29673263165,-10560.89627061636,-11976.45667708077,-10874.18124776012,-10762.41600119096,-7825.524686590380,.000000000000000,.000000000000000
716.0000000000,-12341.27314106829,-9605.837589470628,-11282.47085802595,-10834.64227643625,-10723.52902199518,-7784.045856121443,.000000000000000,.000000000000000
717.0000000000,-12314.13142575223,-9577.026833576396,-11242.03449652513,-10794.82309004945,-10685.97756889666,-7745.533947349640,.000000000000000,.000000000000000
718.0000000000,-12288.84897584845,-9550.396336938007,-11204.88575541414,-10755.76034623707,-10649.53876785888,-7709.151675587575,.000000000000000,.000000000000000
719.0000000000,-13109.02108872750,-10389.06913319051,-11857.39472425087,-10898.11012226658,-10782.53795460737,-7840.467382111024,.000000000000000,.000000000000000
720.0000000000,-14645.46430260089,-11991.12584826844,-13277.87524389707,-11399.45320344082,-11250.98243804604,-8301.166980841339,.000000000000000,.000000000000000
721.0000000000,-12667.74454523713,-9943.431617991428,-11745.89948591154,-11343.44507569477,-11199.62232596214,-8243.601753350220,.000000000000000,.000000000000000
722.0000000000,-12784.97844308927,-10051.91123136955,-11793.80442737529,-11313.88824916453,-11175.82451238567,-8217.210707118429,.000000000000000,.000000000000000
723.0000000000,-12710.46121247361,-9972.387722235508,-11716.98532085047,-11272.62584004582,-11141.54558161653,-8182.702721749428,.000000000000000,.000000000000000
724.0000000000,-12596.02680935676,-9860.408354597723,-11616.56982088647,-11217.81930736761,-11094.35529963286,-8137.153410752965,.000000000000000,.000000000000000
725.0000000000,-12565.81724663547,-9827.467965770786,-11568.73877062199,-11165.66232130818,-11048.75468641482,-8094.307927948640,.000000000000000,.000000000000000
726.0000000000,-12537.23439104257,-9796.695072111981,-11524.72829797926,-11116.28739099048,-11004.71265544938,-8053.558170937143,.000000000000000,.000000000000000
727.0000000000,-14030.54740899983,-11336.58151295203,-12732.53632301650,-11404.06314204746,-11275.03728433556,-8320.484642636740,.000000000000000,.000000000000000
728.0000000000,-12693.89826941105,-9959.071647732009,-11747.55069553877,-11350.69242856646,-11225.22190212298,-8270.412232789338,.000000000000000,.000000000000000
729.0000000000,-12661.09608184041,-9922.857387544243,-11694.35904949598,-11297.81677278645,-11177.49581213215,-8224.245047684417,.000000000000000,.000000000000000
